sentenceId,raw_text,aspectTerms,aspectCategories
3345,"not only does make the best pizza in NY , maybe anywhere.","[{'term': 'pizza', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1786,The spicy Tuna roll is huge and probably the best that I've had at this price range.,"[{'term': 'Tuna roll', 'polarity': 'positive'}, {'term': 'price range', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
2754,Price and quality of fish alone will keep us from making a return visit.,"[{'term': 'Price', 'polarity': 'negative'}, {'term': 'fish', 'polarity': 'negative'}, {'term': 'quality', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}, {'category': 'price', 'polarity': 'negative'}]"
1942,Our waiter and all of the people helping him were attentive and genuine.,"[{'term': 'waiter', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
1894,The place is a BISTRO which means: simple dishes and wine served efficiently in a bustling atmosphere.,"[{'term': 'place', 'polarity': 'positive'}, {'term': 'dishes', 'polarity': 'positive'}, {'term': 'wine', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'served', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
153,This is one of the best comfort food places in the city.,"[{'term': 'comfort food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1346,"Overall, the ingredients and technique are there and I am encouraged enough to return at lunch or dinner to see whether the boldness of the flavour palette improves.","[{'term': 'ingredients', 'polarity': 'positive'}, {'term': 'technique', 'polarity': 'positive'}, {'term': 'lunch', 'polarity': 'neutral'}, {'term': 'dinner', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
3585,I had a huge pastrami sandwich on a roll.,"[{'term': 'pastrami sandwich', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
204,"Though you will undoubtedly be seated at a table with what seems like barely enough room (no matter what the size of your party), the warm atomosphere is worth the cramped quarters- you'll have fun and forgot about the tight spot you're in.","[{'term': 'table', 'polarity': 'negative'}, {'term': 'atomosphere', 'polarity': 'positive'}, {'term': 'room', 'polarity': 'negative'}, {'term': 'spot', 'polarity': 'negative'}]","[{'category': 'ambience', 'polarity': 'conflict'}]"
3216,The fish was not fresh and the rice tasted old and stale.,"[{'term': 'fish', 'polarity': 'negative'}, {'term': 'rice', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
1686,"Considering their price of $6.25 for lunch special, the dish was ridiculously small.","[{'term': 'price', 'polarity': 'negative'}, {'term': 'dish', 'polarity': 'negative'}, {'term': 'lunch special', 'polarity': 'negative'}]","[{'category': 'price', 'polarity': 'negative'}, {'category': 'food', 'polarity': 'negative'}]"
2419,This is the pinnacle of Indian Fast Food (all fast foods in my opinion).,"[{'term': 'Indian Fast Food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
713,"Besides, when you have bad service, that's less money you have to tip.","[{'term': 'service', 'polarity': 'negative'}, {'term': 'money', 'polarity': 'negative'}, {'term': 'tip', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'negative'}]"
2581,We do not need to go to a four-star restaurant anymore.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
97,The wine list is also really nice.,"[{'term': 'wine list', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
161,I thanked my friend who recommended me this restaurant and will certainly recommend it to others.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1376,I plan on stopping by next week as well.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
329,"Service was devine, oysters where a sensual as they come, and the price can't be beat!!!","[{'term': 'Service', 'polarity': 'positive'}, {'term': 'oysters', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
1067,"Compared to Ess-a, Tal offers a less doughy bagel!","[{'term': 'bagel', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'neutral'}]"
98,Ballato's is consistently delicious authentic italian food.,"[{'term': 'italian food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2006,"The service was attentive, yet discreet.","[{'term': 'service', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
1721,"As a retired hipster, I can say with some degree of certainty that for the last year Lucky Strike has been the best laid-back late night in the city.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
690,For those prices and the dressed up atmosphere you expect more and should get more.,"[{'term': 'prices', 'polarity': 'negative'}, {'term': 'atmosphere', 'polarity': 'negative'}]","[{'category': 'ambience', 'polarity': 'negative'}, {'category': 'price', 'polarity': 'negative'}]"
3251,"Then, IF they answer the phone, you're lucky if they don't hang up on you!","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'service', 'polarity': 'negative'}]"
2272,They offer the same menu but have creative drinks that are loaded with alcohol and cheeky names -- but they do cost you.,"[{'term': 'menu', 'polarity': 'neutral'}, {'term': 'drinks', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'conflict'}, {'category': 'price', 'polarity': 'negative'}]"
601,We went to eat at the Jekyll and Hyde restaurant on Friday night and really enjoyed the fun atmosphere and good food.,"[{'term': 'atmosphere', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
615,The food was pretty tradional but it was hot and good with large portions.,"[{'term': 'food', 'polarity': 'positive'}, {'term': 'portions', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2162,Highly recommended to all!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2800,highly recommended.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2525,"Unless you are eating in the Pizzeria side of this place, and are not in a rush, this place is a bad idea.","[{'term': 'place', 'polarity': 'negative'}, {'term': 'place', 'polarity': 'negative'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
1190,You have to increase the service a lot.,"[{'term': 'service', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'negative'}]"
2336,Ambiance is barely romantic but management tries.,"[{'term': 'Ambiance', 'polarity': 'negative'}, {'term': 'management', 'polarity': 'positive'}]","[{'category': 'ambience', 'polarity': 'negative'}]"
3265,"I must warn the reader that the portions sizes are very small (especially the appetizers), so if you plan to eat until you are full and do not intend to order the chef's special tasting menu, prepare to order and pay for an appetizer (1 dish for each person because the portions are not for sharing), a main entree, and the cold udon at the end of the meal.","[{'term': 'portions', 'polarity': 'negative'}, {'term': 'appetizers', 'polarity': 'negative'}, {'term': 'appetizer', 'polarity': 'negative'}, {'term': 'main entree', 'polarity': 'neutral'}, {'term': 'cold udon', 'polarity': 'neutral'}, {'term': 'chef', 'polarity': 'positive'}, {'term': 'menu', 'polarity': 'positive'}, {'term': 'dish', 'polarity': 'negative'}, {'term': 'portions', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
416,They were very abrupt with me when I called and actually claimed the food was late because they were out of rice.,"[{'term': 'food', 'polarity': 'negative'}, {'term': 'rice', 'polarity': 'neutral'}]","[{'category': 'service', 'polarity': 'negative'}]"
3015,"After we got our sashimi order, I could not believe how small the portions were!","[{'term': 'sashimi', 'polarity': 'neutral'}, {'term': 'portions', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
364,"After the main course came, we didn't see our waiter for at least 40 MINUTES!","[{'term': 'main course', 'polarity': 'neutral'}, {'term': 'waiter', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'negative'}]"
501,It will be on my to do list the next visit to NYC.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1275,Nothing better than buying a snapple for $3.25 too.,"[{'term': 'snapple', 'polarity': 'positive'}]","[{'category': 'price', 'polarity': 'positive'}]"
2330,"When family came in he gave them apps to test their palets, and then ordered for them.","[{'term': 'apps', 'polarity': 'neutral'}]","[{'category': 'service', 'polarity': 'neutral'}]"
460,I was pleasantly surprised to find this gem in Hoboken.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1385,"Service is extraordinary, yet not overbearing, and the decor brings a taste of trendy SoHo into Queens.","[{'term': 'Service', 'polarity': 'positive'}, {'term': 'decor', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
1088,"The dosas are skimpy, unattractive and drip with grease, and personally I'd drink popcorn topping before I'd eat another one of these.","[{'term': 'dosas', 'polarity': 'negative'}, {'term': 'popcorn topping', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'negative'}]"
3201,The service was excellent and the food was delicious.,"[{'term': 'service', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}]"
3481,If I wanted to deal with a crappy scene and annoying customers I'd go out in Manhattan.,"[{'term': 'scene', 'polarity': 'negative'}, {'term': 'customers', 'polarity': 'negative'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}, {'category': 'ambience', 'polarity': 'negative'}]"
308,"After a seafood craving, i checked citysearch and chose to go to Fish based on a previous review and the citysearch info.","[{'term': 'seafood', 'polarity': 'neutral'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
1157,Right off the major deegan you get ladies from all over the city.,"[{'term': 'ladies', 'polarity': 'positive'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
2394,Until you realize that their five minutes is meaningless and your wait may be anywhere from two to twenty minutes it may be frustrating.,"[{'term': 'wait', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'negative'}]"
2176,always fresh and delicious.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'food', 'polarity': 'positive'}]"
1129,"The food was very good, but not very thai.","[{'term': 'food', 'polarity': 'conflict'}]","[{'category': 'food', 'polarity': 'conflict'}]"
1872,"Thalia is a beautiful restaurant with beautiful people serving you, but the food doesn't quite match up.","[{'term': 'people serving', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}, {'category': 'service', 'polarity': 'positive'}]"
1078,The fillings may be unconventional but the dosa batter is definitely authentic and the combinations very tasty.,"[{'term': 'fillings', 'polarity': 'neutral'}, {'term': 'dosa batter', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
61,"This is the perfect spot for meeting friends, having lunch, dinner, pre-theatre or after-theatre drinks!","[{'term': 'lunch', 'polarity': 'positive'}, {'term': 'dinner', 'polarity': 'positive'}, {'term': 'pre-theatre or after-theatre drinks', 'polarity': 'positive'}, {'term': 'spot', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
1468,This is a fun restaurant to go to.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1268,"The mussaman curry that I ordered was as thin as water and aside from the poorly fried tofu that I ordered in it, they graciously provided me with ONE piece of poorly cooked potato.","[{'term': 'mussaman curry', 'polarity': 'negative'}, {'term': 'fried tofu', 'polarity': 'negative'}, {'term': 'potato', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
1900,Had a late night dinner on a Saturday night.,"[{'term': 'dinner', 'polarity': 'neutral'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
843,A restaurant that doesn't try to do anything except serve great food with great service in a pleasant atmosphere.,"[{'term': 'food', 'polarity': 'positive'}, {'term': 'service', 'polarity': 'positive'}, {'term': 'atmosphere', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'positive'}]"
2184,Their sake martini is wonderful.,"[{'term': 'sake martini', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1151,"Well, this place is so Ghetto its not even funny.","[{'term': 'place', 'polarity': 'negative'}]","[{'category': 'ambience', 'polarity': 'negative'}]"
115,Bravissimo !!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2550,Once they ran out of Gnochi and made it for me from scratch!,"[{'term': 'Gnochi', 'polarity': 'neutral'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
3635,We would like to thank Marcelo and Grace for a wonderful dining experience!!!,"[{'term': 'dining', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2778,"Found service above average, but that could be because we were 13 of us.","[{'term': 'service', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}, {'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
903,"When I arrived at Orsay I was thrown back, in a veyr good sense.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1227,"Bagels are ok, but be sure not to make any special requests!","[{'term': 'Bagels', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'neutral'}]"
2130,"This is the Cheers of New York, whether you've ever been there or not.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
1824,It's to die for!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
3076,Cute and decorative.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
2269,"I know this is the case in many nyc eateries, but here, they really cram you in to the point where it's borderline uncomfortable.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'ambience', 'polarity': 'negative'}]"
2577,fine dining restaurant quality.,"[{'term': 'quality', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2666,Overall a disappointing experience for that price category.,"[{'term': 'price', 'polarity': 'negative'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}, {'category': 'price', 'polarity': 'negative'}]"
1409,"I've had the lunch buffet at Chennai a couple of times, when I have been in the neighborhood.","[{'term': 'lunch buffet', 'polarity': 'neutral'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
956,The food was exceptional.,"[{'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1912,You will be satisfied.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
5,Another great place to take out-of-towners!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1237,"But, hey, there is anything better with a decent vegetarian selection in Astoria.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
881,We were less than impressed.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
417,A Thai restaurant out of rice during dinner?,"[{'term': 'rice', 'polarity': 'neutral'}, {'term': 'dinner', 'polarity': 'neutral'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
1309,but still my date was bad,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
1598,Would definitely go back again.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
582,I have been to Rao's probably 15 times the past 3 years and it keeps getting better.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
864,The portions are small but being that the food was so good makes up for that.,"[{'term': 'portions', 'polarity': 'negative'}, {'term': 'food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'conflict'}]"
711,(and I have eaten my share) Which impresses me for having such a large amount of people to serve.,"[{'term': 'serve', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
2228,"Sure, the setting is nice.","[{'term': 'setting', 'polarity': 'positive'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
2493,Overall a worthwhile experience.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2879,"The service is friendly, if not the most prompt in the world, the food is great, and the prices, while not cheap, won't put your wallet out of commission.","[{'term': 'service', 'polarity': 'positive'}, {'term': 'food', 'polarity': 'positive'}, {'term': 'prices', 'polarity': 'conflict'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'service', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'conflict'}]"
3432,"Had 1 appetizer, 2 entrees and 2 cokes and the bill was ~$55.00, not including tip.","[{'term': 'appetizer', 'polarity': 'neutral'}, {'term': 'entrees', 'polarity': 'neutral'}, {'term': 'cokes', 'polarity': 'neutral'}, {'term': 'bill', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'neutral'}, {'category': 'price', 'polarity': 'neutral'}]"
1212,"It's really a takeaway place, I wouldn't sit if I could take it home.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
1582,THE MOST FUN RESTAURANT I HAVE EVER BEEN TOO!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2287,Best drumsticks over rice and sour spicy soup in town!,"[{'term': 'drumsticks over rice', 'polarity': 'positive'}, {'term': 'sour spicy soup', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1160,Some of the finest latin women you'll see in your life hang out at Jimmy's.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'ambience', 'polarity': 'positive'}]"
2773,Slightly above average wines start at $70+ with only one selection listed at $30+.,"[{'term': 'wines', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}, {'category': 'price', 'polarity': 'negative'}]"
2155,Their whitefish salad is excellent--all whitefish with a little mayo.,"[{'term': 'whitefish salad', 'polarity': 'positive'}, {'term': 'whitefish', 'polarity': 'positive'}, {'term': 'mayo', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
135,"And it all comes at a very reasonable price (congee, noodles, and rice dishes are no more than $3-6 each).","[{'term': 'price', 'polarity': 'positive'}, {'term': 'congee', 'polarity': 'neutral'}, {'term': 'noodles', 'polarity': 'neutral'}, {'term': 'rice dishes', 'polarity': 'neutral'}]","[{'category': 'price', 'polarity': 'positive'}]"
2839,"Nobody at this restaurant will give firm answers about anything and in the end, not one person takes responsibility for anything.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'service', 'polarity': 'negative'}]"
3290,I had a great experience.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
471,"The chicken parm was edible but had canned tomato sauce and boxed pasta and the chicken with portobello mushrooms consisted of dry, inedible chicken with terrible sauce.","[{'term': 'chicken parm', 'polarity': 'conflict'}, {'term': 'chicken with portobello mushrooms', 'polarity': 'negative'}, {'term': 'chicken', 'polarity': 'negative'}, {'term': 'tomato sauce', 'polarity': 'negative'}, {'term': 'pasta', 'polarity': 'negative'}, {'term': 'sauce', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
2147,I recommend this place to everyone who asks me where to go for a good meal.,"[{'term': 'meal', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
480,The waitresses are nice--also you can just get counter service sit.,"[{'term': 'waitresses', 'polarity': 'positive'}, {'term': 'counter service', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
37,The only friendly staff member was the guy at the bar.,"[{'term': 'staff member', 'polarity': 'positive'}, {'term': 'bar', 'polarity': 'neutral'}, {'term': 'guy', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'conflict'}]"
3160,"Having been a long time Ess-a-Bagel fan, I was surpised to find myself return time and time again to Murray's.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
3069,Go for it!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2072,Highly recommended.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1456,"You can certainly find restaurants that offer a superior fine dining experience, but for superb food at reasonable prices, La Villa can't be beat.","[{'term': 'food', 'polarity': 'positive'}, {'term': 'prices', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
3174,Won't or Can't is not in the service directory.,"[{'term': 'service', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
3413,I cannot imagine a friendlier staff working in a restaurant.,"[{'term': 'staff', 'polarity': 'positive'}]","[{'category': 'service', 'polarity': 'positive'}]"
1954,I do suggest to ask to be seated upstairs if you are looking to be a little cozy.,"[{'term': 'upstairs', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}, {'category': 'ambience', 'polarity': 'positive'}]"
643,"To speak of the Park Side, words can not describe.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
1271,"The red curry is weak and tasteless, the pad thai is stuck together and lumpy, the rice is often overcooked, and the seafood is pretty sketchy.","[{'term': 'red curry', 'polarity': 'negative'}, {'term': 'pad thai', 'polarity': 'negative'}, {'term': 'rice', 'polarity': 'negative'}, {'term': 'seafood', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
1631,The wine list is extensive and can easily hike up an otherwise reasonably priced meal.,"[{'term': 'wine list', 'polarity': 'positive'}, {'term': 'meal', 'polarity': 'positive'}, {'term': 'priced', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
689,"Saul is pretty good, but definitely not great.","[{'term': 'Saul', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'positive'}]"
3580,"I would recommend Roxy's for that, but not for their food.","[{'term': 'food', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}, {'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
3524,We always get a sampling of appetizers and share.,"[{'term': 'appetizers', 'polarity': 'neutral'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
510,"Overall I was impressed and will return, it's a great QPR (Quality to Price Ratio).","[{'term': 'Price', 'polarity': 'positive'}, {'term': 'Quality', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}, {'category': 'price', 'polarity': 'positive'}]"
600,"It is nearly impossible to get a table, so if you ever have the chance to go here for dinner, DO NOT pass it up.","[{'term': 'table', 'polarity': 'negative'}, {'term': 'dinner', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'conflict'}]"
424,Their pad penang is delicious and everything else is fantastic.,"[{'term': 'pad penang', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
3091,"The puke green walls leave a lot to be desired, but the food is very good.","[{'term': 'food', 'polarity': 'positive'}, {'term': 'walls', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'positive'}, {'category': 'ambience', 'polarity': 'negative'}]"
676,"The flavors are very fresh and pretty inobtrusive, nothing flashy.","[{'term': 'flavors', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
7,"I like Cafe Noir dont get me wrong, it is jsut that the people who work there are evil and incompetent!!","[{'term': 'people', 'polarity': 'negative'}]","[{'category': 'service', 'polarity': 'negative'}]"
1371,The hanger steak was like rubber and the tuna was flavorless not to mention it tasted like it had just been thawed.,"[{'term': 'hanger steak', 'polarity': 'negative'}, {'term': 'tuna', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
2091,But $1 for each small piece???,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'price', 'polarity': 'negative'}]"
1596,"Our son loves pizza and we have a certified Neapolitan pizzaria in our home city (Seattle), we liked this nearly as much - and the differences were more about personal preference than any reflection on either restaurant.","[{'term': 'pizza', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
1232,big and soft as well as good lunch food.,"[{'term': 'lunch food', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
967,"No food snobs allowed, this place is for people who appreciate good food.","[{'term': 'food', 'polarity': 'neutral'}, {'term': 'food', 'polarity': 'positive'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}, {'category': 'food', 'polarity': 'positive'}]"
1127,I liked the food at this quasi-thai restaurant.,"[{'term': 'food', 'polarity': 'positive'}, {'term': 'quasi-thai', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2576,By far the best salad I have had in a fast food restaurant.,"[{'term': 'salad', 'polarity': 'positive'}, {'term': 'fast food', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'positive'}]"
2242,Suan is a great place that I often take my friends (classmates) too.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'positive'}]"
2650,Not a great place for family or general dining.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'negative'}]"
2529,"As for the bar, this is another bad idea.","[{'term': 'bar', 'polarity': 'negative'}]","[{'category': 'food', 'polarity': 'negative'}]"
3167,"Their bagels are fine, but they are a little overcooked, and not really a 'special' bagel experience.","[{'term': 'bagels', 'polarity': 'conflict'}, {'term': 'bagel', 'polarity': 'neutral'}]","[{'category': 'food', 'polarity': 'conflict'}]"
1217,"Unlike HH up the block, this place actually gives you hearty and hot bagels this town is known for.","[{'term': 'bagels', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
1149,I thought going to Jimmys would give me a real Domincan exprience.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
2644,The barebecued salmon is elegantly spiced and not at all dry.,"[{'term': 'barebecued salmon', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
2812,"Same owner as the guy who owns Typhoon, which is just down the street on St. Marks and 1st Ave.","[{'term': 'owner', 'polarity': 'neutral'}]","[{'category': 'anecdotes/miscellaneous', 'polarity': 'neutral'}]"
1028,What generous portions!,"[{'term': 'portions', 'polarity': 'positive'}]","[{'category': 'food', 'polarity': 'positive'}]"
