sentenceId,raw_text,aspectTerms,aspectCategories
99,"After way too many times sending the thing in for repairs (delivery service was slow, and without the laptop I had no access to the internet, and thus no way of tracking it to find out when I might hope to see my computer again), it finally kicked the bucket after just over 2 years.","[{'term': 'delivery service', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1480,"My friend reports the notebook is astonishing in performance, picture quality, and ease of use.","[{'term': 'performance', 'polarity': 'positive'}, {'term': 'picture quality', 'polarity': 'positive'}, {'term': 'use', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
3078,the i3 processor doesn't seem to run hot and the fan rarely turns on.,"[{'term': 'i3 processor', 'polarity': 'positive'}, {'term': 'fan', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
707,I was getting extrememly frustrated when I would want to do these simple taks that I would have to wait and wait and wait for things to download or virus that would clog up my PC.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
897,Enjoy your sitdown,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2009,"  The battery never held a charge longer than one hour and within two months, stopped holding a charge for more than ten minutes.","[{'term': 'battery', 'polarity': 'negative'}, {'term': 'charge', 'polarity': 'negative'}, {'term': 'charge', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
963,"  Another THREE weeks later I had my laptop back with a new mousepad, keys, and casing.","[{'term': 'mousepad', 'polarity': 'neutral'}, {'term': 'keys', 'polarity': 'neutral'}, {'term': 'casing', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
86,I have had my new Macbook Pro i5 for a couple of days and have recycled ALL of my old PC laptops.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1645,See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,"[{'term': 'operating system', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2792,"The only thing I don't understand is that the resolution of the screen isn't high enough for some pages, such as Yahoo!Mail.","[{'term': 'resolution of the screen', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2575,"The only thing I wish this had was the option to turn off the touchpad with a button like my big 16"" laptop does.","[{'term': 'touchpad', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
571,very convenient when you travel and the battery life is excellent...,"[{'term': 'battery life', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2011,  The machine is slow to boot up and occasionally crashes completely.,"[{'term': 'boot up', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2161,This is great if you have several lectures back to back and don't have a chance to charge during one of the lectures.,"[{'term': 'charge', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
3080,I wish Toshiba would allow their customers to select an option that only boots the OS at setup and removes all the unnecessary stuff.,"[{'term': 'OS', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1464,At first it's like you're in that honeymoon stage with your laptop.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2446,I didn't want to buy a generic brand computer but it is really nice.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2542,i can use it for all of my needs.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2262,"After doing CAD work all day at work, using a higher end PC, I couldn't come home and settle for the use of a lower end computer.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2583,the screen brightness automatically adjusts.,"[{'term': 'screen brightness', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2208,I especially like the backlit keyboard.,"[{'term': 'backlit keyboard', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1118,Either way I'm furious.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2526,"Besides the great look, it is a great machine.","[{'term': 'look', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
396,"My laptop cost approximately $2,300 and DIED after only 2-years, 10-months and 18-days of use.","[{'term': 'cost', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2088,"The sound is a bit quiet if you're on a plane, this can easily be overcome with a decent pair of head phones.","[{'term': 'sound', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2061,I was not aware that this product cannot display websites that contain Flash.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1094,"This computer was bought because I wanted ""top of the line"", fast, reliable, HA.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
501,A lot of help they WEREN'T!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1799,(The SATA controller is the motherboard chip that lets the CPU talk to the hard drive.),"[{'term': 'SATA controller', 'polarity': 'neutral'}, {'term': 'motherboard chip', 'polarity': 'neutral'}, {'term': 'CPU', 'polarity': 'neutral'}, {'term': 'hard drive', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1013,I will never buy anything from HP again!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1521,I can't imagine EVER buying a PC again!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1052,The buttons you have to press a little harder than most.,"[{'term': 'buttons', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1922,"The battery life was supposed to be 6 hours, but even if I ran off the battery with the high effeciency setting the battery would only last me on average about 2.5 to 3 hours.","[{'term': 'battery life', 'polarity': 'negative'}, {'term': 'battery', 'polarity': 'neutral'}, {'term': 'battery', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2251,It allows you to automatically upload photos to your Facebook account with one click.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2715,Took it back as it was defective.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1115,"Other Thoughts: I love newegg, I recommend them to the world however this is just unacceptable.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1214,Now 17 months later they want (would not say exact amount) $165.00 to $400 to fix the machine.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
297,I simply got tired of a bad computer like windows with its constant freezing and anti-virus.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1025,"I am not one to throw things like this around but it is a laptop so carrying it around does seem to mean it will be jerked possibly a little, while driving a car and carrying it into where ever you are using it.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2990,Right size and weight for portability.,"[{'term': 'size', 'polarity': 'positive'}, {'term': 'weight', 'polarity': 'positive'}, {'term': 'portability', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2555,We decided we would try to trade-in our old ones.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2384,"So far, so good!","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2929,It took a little over 2 weeks until i got it back.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1262,Eventually the screen went blank and the computer would not turn on.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
701,The battery life also doesn't keep up with the claim but still I think macbook is much ahead from the rest of the pack.,"[{'term': 'battery life', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
828,"  It was loaded with Windows Vista Home Premium--delivered with only 1GB of RAM, and it was a *dog*.","[{'term': 'Windows Vista Home Premium', 'polarity': 'neutral'}, {'term': '1GB of RAM', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2411,What a waste of time it was to run a Defrag on the PC!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
3023,The reflectiveness of the display is only a minor inconvenience if you work in a controlled-lighting environment like me (I prefer it dark) or if you can crank up the brightness.,"[{'term': 'display', 'polarity': 'negative'}, {'term': 'brightness', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2961,My one complaint with this laptop is that I've noticed an electronic fuzz sound coming out of the headphone jack when headphones are plugged in.,"[{'term': 'electronic fuzz sound', 'polarity': 'negative'}, {'term': 'headphone jack', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
133,This system is not worth the money or trouble trying to get it fix.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1162,"UPDATE: Two years after buying this laptop, I am now the proud owner of a lemon.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2329,"While it was highly rated, would I like it? I tried the keyboard at the store, and it seemed ok.","[{'term': 'keyboard', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2000,"Treat yourself to a more expensive, long-lasting laptop of quality like a Sony, Apple, or Toshiba.","[{'term': 'quality', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2204,I love it - never had a computer I was so impressed with - and I've had a lot of laptops and desktops - this one is FAR AND ABOVE THE BEST ONE I EVER HAD BEFORE.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1269,We did not even have it a year.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1528,"I have had to call with a few questions or issues and they have helped me for free, even without the warranty.","[{'term': 'warranty', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
928,So you out of of notebook and money.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
772,Was searching online for a power supply when I found this site.,"[{'term': 'power supply', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1502,"But to be honest, I don't use my computer for anything like graphics editing and complex data analysis and gaming.","[{'term': 'gaming', 'polarity': 'neutral'}, {'term': 'graphics editing', 'polarity': 'neutral'}, {'term': 'complex data analysis', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
858,  I would  rather spend my money on a computer that costs more then a Toshiba that  isn't good at all.,"[{'term': 'costs', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1173,(No problem with the ordering or shipping by the way.,"[{'term': 'shipping', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1647,And the ram (the thing that makes it faster) comes sporting 2 gigs for high performance to handle more stuff at once and surf the web a whole lot faster than before.,"[{'term': 'ram', 'polarity': 'positive'}, {'term': 'performance', 'polarity': 'positive'}, {'term': 'surf the web', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2488,The one thing I wish it had was a detailed hardcopy manuel.,"[{'term': 'hardcopy manuel', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1995,"I edit and burn to DVD a lot of video, so I obviously could not live with a non-functioning drive.","[{'term': 'drive', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2820,"Fast, great visual!","[{'term': 'visual', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2083,It's priced very reasonable and works very well right out of the box.,"[{'term': 'priced', 'polarity': 'positive'}, {'term': 'works', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1060,You will need them if you want to reload the OS (I recommend doing if you can to start fresh and optimal).,"[{'term': 'OS', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
261,"apple and quess what, you have to send the whole laptop in, too bad, so sad","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
3038,If you could stretch by a few 100 dollars I highly recommend you should replace your Windows laptop with this one.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1814,"might have to buy one for me now, since I use it all the time.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2782,"while the keyboard itself is alright, the plate around it is cheap plastic and makes a hollow sound when using the mouse command buttons.","[{'term': 'keyboard', 'polarity': 'positive'}, {'term': 'plate', 'polarity': 'negative'}, {'term': 'mouse command buttons', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
468,I purchased it this year when my old HP laptop finally died and I was looking for something smaller and lighter than a laptop to carry around for classes and traveling.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1092,I Have a friend who has the other model and we put them side by side with the same dvd in (battle of the Smithsonian) After on Hour mine was at 53% life left and his was at 69% life left.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1280,The latest is on my LG Netbook X12,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1478,Purchased as a gift for a friend.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1235,I would not recommend the purchase of this modle of Toshiba Computer or any Toshiba product for that matter.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1773,I've never had problems with viruses.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1854,"After they found no other way, they told me to courier it to them(since they don't allow the use of the post office) at my expense, and sent me a 4 page list of very specific packaging instructions to follow or it wouldn't be covered.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1511,There are so many wonderful features and benefits to the new MacBook!,"[{'term': 'features', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
563,the mcbook pro notebook will make it easy for you to write and read your emails at blazing speeds.,"[{'term': 'speeds', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2668,The only thing i can say is that the touch pad doesnt work like it should all the time.,"[{'term': 'touch pad', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1535,"However, I love this particular Mac because its very fast, great size, and has fantastic features like the lighted keyboard and easy mouse pad.","[{'term': 'size', 'polarity': 'positive'}, {'term': 'features', 'polarity': 'positive'}, {'term': 'lighted keyboard', 'polarity': 'positive'}, {'term': 'mouse pad', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2991,Battery life needs more life.,"[{'term': 'Battery life', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
132,For some odd reasons the computer doesn't reconize the operation system.,"[{'term': 'operation system', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1011,I had to wait 3 weeks to get it back and it still is not working properly.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
466,I am going to go back and return at Store I bought from!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
208,The trackpad was easy to learn and navigate.,"[{'term': 'trackpad', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2314,"Applications open in seconds and there are no lags, hiccups or awkward moments when you wonder whether your computer is out for tea.","[{'term': 'Applications', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2552,My husband purchased a laptop at the same time for about $300 less (he got a pc).,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
634,I respond that I do not have the old computer and this way I would lose the data on my hard drive.,"[{'term': 'hard drive', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1926,Again in February my computer completely failed to the point that it could not load Windows so I contacted Acer to get it fixed thru my Warrenty and it took about 3 days fighting on the phone with agents and it seemed as though NONE of them spoke English.,"[{'term': 'Windows', 'polarity': 'neutral'}, {'term': 'Warrenty', 'polarity': 'neutral'}, {'term': 'agents', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
880,I think this ps was manufactured in the mid 90's.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
721,both upgrades were quickly accomplished after purchasing the necessary Product Key.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2849,I have owned it only two months!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
360,I love my macbook pro!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1572,From the moment I opened the box to the present it has been a great joy.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
247,I bought this eMachines Notebook PC in January of this year and I am highly dissatisfied with it.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2417,Even though the computer is larger they did not make the keyboard larger.,"[{'term': 'keyboard', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1715,"Thanks, MacConnection, for making this a seamless purchase!","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
500,We paid for the three year warranty and the extended warranty after that one ended as well.,"[{'term': 'three year warranty', 'polarity': 'neutral'}, {'term': 'extended warranty', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
859,"Its not just slow on the internet, its slow in general.","[{'term': 'internet', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1504,It has just enough RAM to run smoothly and enough memory to satisfy my needs.,"[{'term': 'RAM', 'polarity': 'positive'}, {'term': 'memory', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2474,The difference is phenomenal.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
158,"I acually believe the issue is with the Nvidia grafics card, but still requires a return.","[{'term': 'Nvidia grafics card', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2421,I am a freelance graphic artist.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2567,"No waiting to have my claim reviewed by someone in another state (or more often, another country).","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1961,I did not like my acer.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2879,My husband got me this for Chrismas after getting me a very expensve laptop that did not work after 2 days.,"[{'term': 'work', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
946,  Problem fixed which is great but there went another two weeks without my laptop at school.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1565,The resolution is even higher then any other laptop on the market.,"[{'term': 'resolution', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2854,"Then just the other day, my left ""mouse"" button snapped!","[{'term': 'left ""mouse"" button', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2585,It is VERY easy to type on and feels great - besides the added feature that the keyboard is lighted.,"[{'term': 'keyboard', 'polarity': 'positive'}, {'term': 'feature', 'polarity': 'positive'}, {'term': 'type', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2692,"Laptop is advertised as a 15"" but the casing looks like that of a 17"".","[{'term': 'casing', 'polarity': 'negative'}, {'term': '15""', 'polarity': 'neutral'}, {'term': '17""', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1146,  Remember to do your research first before consider buying a toshiba product.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
413,I bought this laptop the moment unibody product came to the market.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2634,The only time I have restarted is during system updates.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2232,mac is extremely different than any other laptop.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
3018,The feel of this machine compared to the old MacBook is far superior.,"[{'term': 'feel', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
49,"In due course, I'll remove the hard disc from this new MacBook Pro and dump it where it belongs - in the trash.","[{'term': 'hard disc', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2614,"It's great and we will always stick with Apple computers, we have been so happy with them.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
981,  I should have realized that trouble was brewing .,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
259,"They break down just as often as PCs do, and the only reason they don't get viruses, is because no one makes viruses for them, they're not better in any way, they are worse, try finding virus protection programs for a Mac, they don't exist.","[{'term': 'virus protection programs for a Mac', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2774,Thank you.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2256,The benefits were immediate!,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1550,Much faster than my old windows laptop that died on me.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1721,"Never any doubt I would get a MacBook, just wasn't sure which one.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2146,"But with A WAY Bigger Screen, and IS able to connect to an HDMI.","[{'term': 'Screen', 'polarity': 'positive'}, {'term': 'HDMI', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1399,the graphics are awful and the wireless switch it at the top rather than the side which I am used to it being on the side.,"[{'term': 'graphics', 'polarity': 'negative'}, {'term': 'wireless switch', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2400,The overall build quality of the unit is excellent and she'd recommend it to anyone else looking for a netbook.,"[{'term': 'build quality', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1917,I bought my Acer Aspire custom made in June 2008.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1302,I guess he was the technical person.,"[{'term': 'technical person', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2815,They click.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
534,A seventy dollar mouse!,"[{'term': 'mouse', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
429,"The repairs were made quickly though I must say, however the second time they shipped it to the incorrect address and it took nearly a week for them to get it to me.","[{'term': 'shipped', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
978,I have the A65 - right now it's a paperweight.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2301,when i first got it i thought the size of it was a joke.,"[{'term': 'size', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2087,"That being said, it still runs video in full screen decently.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2378,It is fast and i have not had a problem with internet connection or any other problems.,"[{'term': 'internet connection', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2722,I'm really impressed with the quality and performance for the price of the computer.,"[{'term': 'quality', 'polarity': 'positive'}, {'term': 'performance', 'polarity': 'positive'}, {'term': 'price', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1058,"But when I received my replacement, I made BOTH recovery DVDs (4), and a driver/application DVD.","[{'term': 'recovery DVDs', 'polarity': 'neutral'}, {'term': 'driver/application DVD', 'polarity': 'neutral'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2252,"In addition, there is photo detection software that will allow you to group all the photos together based upon the people in the picture.","[{'term': 'photo detection software', 'polarity': 'positive'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2781,The speakers are terrible and are probably the cheapest ones I have ever seen in a laptop so if your planning to listen to music I suggest you get something better.,"[{'term': 'speakers', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
927,"So then you may be lucky to get ahold to someone who understands that its no good and they will let you send it back, but of course you are taking a chance of them testing it out to see what has happened, and they tell you that it was not on their side , then you are stuck paying for the repair (the price of a new one).","[{'term': 'price', 'polarity': 'negative'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2293,What's really great about this product is you may have a family member who is computer illiterate and you can pretty much just let them loose on this computer without any real supervision.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
424,"The lesson learned here is: It does not pay to by this loyal to any brand, since all of them are there to simply  to make as much money as possible, as fast as they can, and in this day and age, the customer no longer is right all the times.","[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2316,PDF files can be viewed instantly.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
2008,Dell Latitude d620 is not a reliable machine.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
1726,I have had it for almost four years now and I have only had a few problems with it.,"[{'term': 'noaspectterm', 'polarity': 'none'}]","[{'category': 'noaspectcategory', 'polarity': 'none'}]"
